Eredmény,A.h.,Er.h.,Atléta,Szül,Klub,Típus,Helyszín,Dátum
1:04.10,15,69,Besenyődi Petra,6,SVSE,F1,Budapest (HUN),2023.10.08
1:04.13,-,70,Kucsma Kinga,4,DVTK,F,Banská Bystrica (SVK),2023.6.24
1:04.16,-,71,Kovács Viktória,7,Haladás VSE,H1,Ptuj (SLO),2023.6.11
1:04.18,-,72,Kovács Viktória,7,Haladás VSE,F1,Budapest (HUN),2023.7.08
1:04.33,-,73,Ritter Lola,5,ARAK,F1,Tatabánya (HUN),2023.7.3
1:04.34,-,74,Ecseri Angéla,6,Szolnoki SC-SI,F1,Tatabánya (HUN),2023.7.3
1:04.45,-,75,Ecseri Angéla,6,Szolnoki SC-SI,F1,Budapest (HUN),2023.5.28
1:04.50,-,76,Ritter Lola,5,ARAK,F1,Szolnok (HUN),2023.7.16
1:04.90,-,77,Ritter Lola,5,ARAK,F1,Budapest (HUN),2023.5.2
1:04.90,16,77,Felber Kata,7,SVSE,F1,Budapest (HUN),2023.5.28
1:04.93,-,79,Kovács Viktória,7,Haladás VSE,F1,Budapest (HUN),2023.7.23
1:05.01,-,80,Kovács Viktória,7,Haladás VSE,F2,Budapest (HUN),2023.5.2
1:05.04,17,81,Szücs Dóra,2,FTC,F2,Budapest (HUN),2023.7.08
1:05.26,18,82,Ignácz Alexandra,1,EVSI,F2,Budapest (HUN),2023.7.08
1:05.27,-,83,Kovács Léna,4,UTE,F1,Budapest (HUN),2023.9.09
1:05.30,-,84,Felber Kata,7,SVSE,F1,Budapest (HUN),2023.10.08
1:05.40,-,85,Besenyődi Petra,6,SVSE,F1,Bonyhád (HUN),2023.5.21
1:05.62,-,86,Kovács Viktória,7,Haladás VSE,F1,Budapest (HUN),2023.9.09
1:05.73,19,87,Sipos Borbála,99,KSI SE,F2,Budapest (HUN),2023.7.08
1:05.80,20,88,Bátai Luca,0,Vasas,F2,Budapest (HUN),2023.9.09
1:05.83,-,89,Szücs Dóra,2,FTC,F1,Győr (HUN),2023.6.25
1:05.85,-,90,Ignácz Alexandra,1,EVSI,F1,Budapest (HUN),2023.7.23
1:05.92,-,91,Szücs Dóra,2,FTC,F2,Budapest (HUN),2023.9.09
1:05.98,-,92,Ignácz Alexandra,1,EVSI,F1,Győr (HUN),2023.6.25
1:06.05,-,93,Felber Kata,7,SVSE,F2,Budapest (HUN),2023.5.2
1:06.07,21,94,Gyenese Zsófia,6,ZALASZÁM-ZAC,F1,Győr (HUN),2023.6.25
1:06.17,-,95,Kovács Kíra,7,UTE,F2,Budapest (HUN),2023.5.28
1:06.21,22,96,Mohácsi Blanka,7,FTC,F1,Győr (HUN),2023.6.25
