Eredmény,Szél,A.h.,Er.h.,Atléta,Szül,Klub,Típus,Helyszín,Dátum
14.3,0.3,-,65,Lapite Rajmund,96,FTC,Q,Székesfehérvár (HUN),2016.7.3
14.29,-0.6,-,66,Székács Máté,98,Favorit AC,Q,Székesfehérvár (HUN),2016.7.3
14.27,0.7,-,67,Lapite Rajmund,96,FTC,F,Budapest (HUN),2016.8.2
14.26,-1.8,-,68,Leveleki Bence,0,NYSC,F,Debrecen (HUN),2016.6.05
14.25,0.3,-,69,Prekli Zoltán,91,FTC,F,Tiszaújváros (HUN),2016.4.3
14.24,2.0,-,70,Csermely Viktor,94,KARC,F,Budapest (HUN),2016.8.2
14.23,-0.2,-,71,Bartalos Dávid,95,Haladás VSE,F,Maribor (SLO),2016.7.15
14.22,-0.4,-,72,Böröndy Hunor,93,KARC,F,Miskolc (HUN),2016.5.29
14.21,0.8,-,73,Bartalos Dávid,95,Haladás VSE,F,Szekszárd (HUN),2016.5.15
14.19,1.5,-,74,Székács Máté,98,Favorit AC,F,Szekszárd (HUN),2016.5.15
14.18,0.9,19,75,Szász Bence,93,FTC,F,Budapest (HUN),2016.6.19
14.12,0.4,-,76,Szenderffy Dániel,99,Dunakeszi VSE,F,Debrecen (HUN),2016.5.15
14.12,1.0,-,76,Böröndy Hunor,93,KARC,F,Budapest (HUN),2016.6.19
14.11,-0.7,-,78,Leveleki Bence,0,NYSC,F,Miskolc (HUN),2016.7.02
14.11,0.0,-,78,Buzga Zoltán,98,NYSC,F,Budapest (HUN),2016.9.04
14.09,0.7,-,80,Kiss Dániel,90,FTC,F,Budapest (HUN),2016.8.2
14.09,0.1,-,80,Buzga Zoltán,98,NYSC,F,Székesfehérvár (HUN),2016.9.11
14.05,0.7,-,82,Csermely Viktor,94,KARC,F,Debrecen (HUN),2016.5.15
14.0,-0.1,-,83,Böröndy Hunor,93,KARC,Q,Székesfehérvár (HUN),2016.7.3
13.97,-1.1,-,84,Tóth Attila,96,Győri Atlétikai Club,F,Banská Bystrica (SVK),2016.6.25
13.97,-0.6,-,84,Balogh Kristóf,99,Győri Atlétikai Club,F,Miskolc (HUN),2016.7.02
13.94,1.3,-,86,Tóth Attila,96,Győri Atlétikai Club,F,Budapest (HUN),2016.6.19
13.92,1.1,-,87,Csermely Viktor,94,KARC,F,Miskolc (HUN),2016.5.29
13.91,-1.1,-,88,Balogh Kristóf,99,Győri Atlétikai Club,Q2,Tbilisi (GEO),2016.7.16
13.9,1.6,-,89,Buzga Zoltán,98,NYSC,F,Szombathely (HUN),2016.6.26
13.89,-1.4,-,90,Böröndy Hunor,93,KARC,F,Debrecen (HUN),2016.6.05
13.89,1.0,-,90,Tóth Attila,96,Győri Atlétikai Club,F,Šamorín (SVK),2016.6.11
