Eredmény,A.h.,Er.h.,Csapat,Típus,Helyszín,Dátum
45.47,-,40,ZALASZÁM-ZAC,F1,Budapest (HUN),2023.5.07
45.84,-,41,Győri Atlétikai Club,F1,Budapest (HUN),2023.5.07
45.88,-,42,Szekszárdi Sportközpont,F2,Budapest (HUN),2023.9.09
45.97,28,43,Haladás VSE,F1,Budapest (HUN),2023.9.09
46.09,-,44,Győri Atlétikai Club,H1,Budapest (HUN),2023.5.07
46.16,29,45,UTE A,F1,Budapest (HUN),2023.5.07
46.18,30,46,MATE - GEAC 'B',F1,Budapest (HUN),2023.9.09
46.22,31,47,Szolnoki SC-SI,F1,Budapest (HUN),2023.5.07
46.3,32,48,Békési DAC,F1,Budapest (HUN),2023.9.09
46.35,-,49,Szolnoki SC-SI,H2,Budapest (HUN),2023.5.07
46.47,33,50,MATE - GEAC,F1,Budapest (HUN),2023.5.07
46.51,-,51,UTE A,H1,Budapest (HUN),2023.5.07
46.56,-,52,ARAK UP Akadémia,F1,Budapest (HUN),2023.5.07
46.74,-,53,Szolnoki SC-SI,F1,Budapest (HUN),2023.5.07
46.91,34,54,Salgótarjáni AC,F1,Budapest (HUN),2023.9.09
47.01,35,55,"MTK Budapest ""A""",F1,Budapest (HUN),2023.5.07
47.04,-,56,ARAK UP Akadémia,H2,Budapest (HUN),2023.5.07
47.13,-,57,MATE - GEAC,H1,Budapest (HUN),2023.5.07
47.24,36,58,ZALASZÁM-ZAC U16,F1,Zalaegerszeg (HUN),2023.6.1
47.37,-,59,"MTK Budapest ""A""",H1,Budapest (HUN),2023.5.07
47.49,-,60,BHSE,H1,Budapest (HUN),2023.5.07
48.0,37,61,POSTÁS SE,F1,Budapest (HUN),2023.9.09
48.05,38,62,Dobó SE,F2,Budapest (HUN),2023.9.09
48.18,-,63,Salgótarjáni AC,F1,Budapest (HUN),2023.7.07
48.56,39,64,TSC-Geotech,H1,Budapest (HUN),2023.5.07
48.92,40,65,VEDAC,H2,Budapest (HUN),2023.5.07
49.58,41,66,Albertirsai SE,F1,Budapest (HUN),2023.9.09
50.06,42,67,SZVSE,F2,Budapest (HUN),2023.9.09
50.89,43,68,Csömöri havasok,F2,Budapest (HUN),2023.9.09
51.47,44,69,"MTK Budapest ""B""",H2,Budapest (HUN),2023.5.07
52.46,45,70,KASI,H2,Budapest (HUN),2023.5.07
52.67,46,71,UTE B,H2,Budapest (HUN),2023.5.07
54.03,47,72,Viadukt SE,H1,Budapest (HUN),2023.5.07
55.79,48,73,ZALASZÁM-ZAC U14,F1,Zalaegerszeg (HUN),2023.6.1
57.25,49,74,ZALASZÁM-ZAC U14 B,F1,Zalaegerszeg (HUN),2023.6.1
40.86,1,1,ARAK,F1,Budapest (HUN),2024.6.29
41.6,2,2,Szolnoki MÁV-SE,F1,Budapest (HUN),2024.6.29
41.66,3,3,BHSE,F1,Budapest (HUN),2024.6.29
42.47,-,4,ARAK,F1,Szolnok (HUN),2024.7.27
42.92,-,5,BHSE,F1,Szolnok (HUN),2024.7.27
42.95,-,6,BHSE,F1,Kaposvár (HUN),2024.5.18
43.15,-,7,ARAK,F1,Kaposvár (HUN),2024.5.18
43.28,4,8,UTE,F1,Kaposvár (HUN),2024.5.18
43.51,-,9,ARAK,F1,Kaposvár (HUN),2024.5.18
43.78,-,10,UTE,F1,Kaposvár (HUN),2024.5.18
43.82,5,11,Győri Atlétikai Club,F1,Szolnok (HUN),2024.7.27
43.9,6,12,Haladás VSE,F1,Kaposvár (HUN),2024.5.18
43.9,6,12,MATE - GEAC,F1,Kaposvár (HUN),2024.5.18
44.27,8,14,A-Plast Ikarus BSE,F1,Kaposvár (HUN),2024.5.18
44.35,-,15,Győri Atlétikai Club,F1,Kaposvár (HUN),2024.5.18
44.68,9,16,KASI,F1,Kaposvár (HUN),2024.5.18
44.76,10,17,Szekszárdi Sportközpont,F1,Kaposvár (HUN),2024.5.18
45.0,11,18,Szombathelyi SI,F1,Kaposvár (HUN),2024.5.18
45.38,-,19,BHSE,H1,Kaposvár (HUN),2024.5.18
45.74,-,20,Szombathelyi SI,H2,Kaposvár (HUN),2024.5.18
45.98,-,21,Győri Atlétikai Club,F1,Kaposvár (HUN),2024.5.18
46.09,12,22,MMAC,F1,Kaposvár (HUN),2024.5.18
46.27,-,23,Győri Atlétikai Club,H1,Kaposvár (HUN),2024.5.18
46.96,13,24,TSC-Geotech,F1,Kaposvár (HUN),2024.5.18
47.15,-,25,A-Plast Ikarus BSE,F1,Kaposvár (HUN),2024.5.18
47.19,-,26,TSC-Geotech,H2,Kaposvár (HUN),2024.5.18
47.58,-,27,A-Plast Ikarus BSE,H1,Kaposvár (HUN),2024.5.18
47.76,14,28,ZALASZÁM-ZAC,F1,Kaposvár (HUN),2024.5.18
47.9,-,29,ZALASZÁM-ZAC,H2,Kaposvár (HUN),2024.5.18
48.06,-,30,ARAK,H1,Kaposvár (HUN),2024.5.18
48.11,-,31,KASI,H2,Kaposvár (HUN),2024.5.18
48.32,-,32,KASI,F1,Kaposvár (HUN),2024.5.18
48.5,-,33,ARAK,F1,Kaposvár (HUN),2024.5.18
49.08,15,34,Csepel TC,H1,Kaposvár (HUN),2024.5.18
49.86,16,35,HALAS AC,H1,Kaposvár (HUN),2024.5.18
